tlb_page_size,tlb_entries,tlb_assoc,cycle_time,tlb_max_outstanding_walks,tlb_miss_latency,cache_line_sz,cache_assoc,cache_queue_size,tlb_hit_latency,pipelined_dma,cache_size,pipelining,cache_hit_latency,cache_bandwidth,tlb_bandwidth,success,cycle,power,area
4096,80,16,1,4,11,32,16,64,1,0,32768,1,4,16,2,True,80619,19.4586,288441.0
4096,80,16,1,8,14,16,16,64,4,0,16384,1,1,14,2,True,72847,20.7494,247386.0
4096,80,16,1,8,19,32,1,32,2,0,16384,1,3,13,1,True,86851,13.812,98205.1
4096,80,16,2,8,16,32,8,32,4,0,32768,1,4,6,1,True,71135,8.36784,134637.0
4096,80,16,2,8,18,16,16,64,4,0,65536,0,4,4,1,True,186154,8.41525,232544.0
4096,80,16,3,4,10,32,1,64,1,1,65536,1,4,13,1,True,59678,8.0347,214641.0
4096,80,16,3,8,20,16,4,128,2,1,131072,0,1,8,1,True,128142,11.2511,465928.0
4096,80,16,4,4,15,16,16,128,3,0,65536,1,1,4,2,True,50615,10.6799,680273.0
4096,80,16,4,8,12,16,1,128,2,1,131072,0,4,5,2,True,160914,10.0633,1168960.0
4096,80,16,4,8,20,16,16,32,3,0,131072,1,1,5,1,True,50755,12.6764,487995.0
4096,80,16,5,4,16,64,4,32,1,0,65536,0,1,11,1,True,111693,5.21707,214613.0
4096,80,16,5,8,16,16,1,128,2,0,65536,1,3,8,2,True,52163,7.65653,491434.0
4096,80,16,5,8,20,16,2,64,2,0,131072,0,1,14,2,True,126320,10.1292,1165820.0
4096,80,16,5,8,20,64,2,64,2,0,65536,0,4,14,1,True,156450,4.42946,210372.0
4096,24,4,1,4,15,32,2,64,3,1,131072,0,3,12,2,True,162792,20.3719,903181.0
4096,24,4,1,8,10,32,4,128,3,0,16384,0,2,14,2,True,158459,10.4949,150531.0
4096,24,4,2,8,19,16,1,128,3,0,16384,0,2,11,2,True,168108,4.98412,215188.0
4096,24,4,3,8,10,64,2,128,2,0,65536,0,4,13,2,True,156018,6.53288,409530.0
4096,24,4,3,8,11,16,8,128,2,0,131072,0,1,10,2,True,127953,12.9089,928036.0
4096,24,4,4,4,11,64,4,128,1,1,131072,0,4,11,2,True,145344,9.26346,892113.0
4096,24,4,4,4,19,32,8,128,2,1,32768,0,2,15,1,True,135879,4.0641,129891.0
4096,24,4,4,8,10,32,1,32,2,1,131072,0,1,8,1,True,124597,9.20264,468411.0
4096,24,4,4,8,19,32,8,64,4,1,65536,1,1,13,1,True,57841,6.98542,260861.0
4096,24,4,5,4,11,32,8,32,3,1,16384,1,4,14,1,True,61876,3.66865,80418.7
4096,24,4,5,4,16,16,4,128,2,0,32768,1,2,16,2,True,50595,5.94258,296998.0
4096,24,4,5,4,19,32,2,64,2,0,32768,1,1,10,2,True,51205,5.39314,297785.0
4096,24,4,5,4,19,64,8,64,3,1,131072,0,2,8,2,True,144849,8.76357,768730.0
4096,24,4,5,8,20,64,2,64,1,0,32768,1,2,13,2,True,51285,5.13443,225932.0
4096,48,8,3,4,13,32,8,32,1,1,32768,0,4,8,2,True,147558,5.3138,225112.0
4096,48,8,3,8,16,32,4,32,2,1,65536,0,2,12,1,True,135899,6.52792,259453.0
4096,48,8,3,8,19,32,1,32,1,0,16384,0,1,15,2,True,125158,4.16377,139374.0
4096,48,8,4,4,17,16,4,32,1,0,16384,1,3,14,1,True,54342,5.05918,86946.7
4096,48,8,4,8,11,16,4,32,3,0,16384,0,3,15,1,True,166464,2.86204,85224.0
4096,48,8,4,8,14,32,16,128,1,1,16384,0,3,16,1,True,138777,3.82278,93950.8
4096,48,8,5,4,19,64,8,32,2,1,131072,1,3,4,1,True,54816,8.82224,404167.0
4096,96,16,1,4,14,16,2,128,4,1,65536,1,4,10,2,True,70724,22.5468,500528.0
4096,96,16,1,8,10,64,16,64,3,0,65536,0,2,9,1,True,147759,17.2403,224558.0
4096,96,16,1,8,14,64,2,64,4,0,16384,0,2,12,2,True,165498,9.84482,136138.0
4096,96,16,1,8,18,32,8,32,3,1,65536,1,2,7,1,True,79786,18.3068,271468.0
4096,96,16,3,4,13,64,8,128,3,0,16384,1,2,16,2,True,57757,6.2865,149693.0
4096,96,16,3,4,17,16,2,32,1,1,32768,0,3,7,2,True,144132,5.43672,246988.0
4096,96,16,3,4,19,64,4,128,1,0,32768,0,4,16,1,True,145457,4.47702,118024.0
4096,96,16,4,4,14,16,4,64,3,0,16384,1,1,6,1,True,53870,5.0964,86946.7
4096,96,16,5,4,15,64,2,32,1,1,32768,0,3,7,1,True,135036,3.31925,128293.0
4096,96,16,5,4,18,16,8,32,3,0,32768,1,4,9,2,True,57014,5.62535,250618.0
4096,96,16,5,4,19,64,8,128,3,0,131072,0,3,13,2,True,156468,8.56251,768730.0
4096,96,16,5,8,15,16,4,128,2,0,131072,1,2,10,1,True,49966,10.7253,466223.0
4096,28,4,1,4,18,64,2,32,3,1,131072,1,3,9,1,True,76889,22.1669,369696.0
4096,28,4,1,4,20,64,16,64,1,1,32768,1,3,8,2,True,73087,20.3445,288021.0
4096,28,4,1,8,12,16,2,128,1,0,16384,0,1,9,2,True,145409,12.8305,201862.0
4096,28,4,2,8,15,64,2,32,4,0,131072,0,4,8,1,True,178730,10.5912,359817.0
4096,28,4,4,8,16,32,16,64,4,0,16384,0,1,4,1,True,149109,3.63626,93950.8
4096,28,4,5,4,13,16,16,128,1,1,131072,0,4,15,2,True,148995,10.9364,809410.0
4096,28,4,5,4,19,64,2,128,1,1,65536,0,1,15,1,True,111708,5.14114,210372.0
4096,28,4,5,8,14,64,4,128,1,1,65536,1,1,10,1,True,48368,6.37222,216336.0
4096,28,4,5,8,18,64,4,32,2,0,16384,1,1,5,2,True,50384,4.17929,126821.0
4096,56,8,1,4,14,64,4,128,2,0,32768,1,3,10,1,True,74081,16.6917,129593.0
4096,56,8,1,8,17,64,16,64,4,1,65536,1,2,14,2,True,76114,23.4783,546831.0
4096,56,8,2,8,12,32,1,128,2,1,16384,0,2,10,2,True,152705,5.10348,141255.0
4096,56,8,2,8,20,32,4,64,3,0,16384,1,4,10,2,True,71021,7.4504,144288.0
4096,56,8,3,4,18,16,4,64,1,1,32768,1,4,4,1,True,55147,7.47749,155173.0
4096,56,8,3,4,19,64,2,32,1,0,131072,1,1,9,2,True,51182,12.9628,745930.0
4096,56,8,4,4,10,16,1,128,3,1,32768,0,2,12,1,True,154664,3.77206,127448.0
4096,56,8,4,8,20,64,2,64,3,1,16384,0,2,11,2,True,147833,2.93275,125340.0
4096,112,16,1,4,12,32,4,64,2,1,32768,1,1,4,2,True,73123,18.3199,235707.0
4096,112,16,1,4,13,64,8,32,3,1,16384,1,3,11,1,True,77726,15.2551,91686.2
4096,112,16,1,4,14,32,2,32,3,0,16384,1,3,5,1,True,86560,13.8993,97901.9
4096,112,16,1,4,15,32,16,64,4,0,65536,1,2,16,2,True,81400,21.5935,438982.0
4096,112,16,2,4,14,32,4,64,4,1,16384,1,3,8,2,True,70864,7.46397,144288.0
4096,112,16,2,8,11,16,2,128,2,0,16384,1,3,11,2,True,64330,9.06942,195619.0
4096,112,16,4,4,20,16,2,64,1,1,65536,1,2,7,2,True,48438,9.13949,489730.0
4096,112,16,5,4,11,32,16,64,3,0,131072,0,4,4,1,True,167828,7.98671,404593.0
4096,112,16,5,4,14,16,4,128,3,1,32768,1,4,7,1,True,57020,4.92552,153745.0
4096,112,16,5,8,15,16,1,64,1,1,16384,1,1,9,2,True,49850,4.57003,213412.0
4096,32,4,1,4,10,32,8,64,1,0,131072,0,2,4,2,True,130008,24.6618,938323.0
4096,32,4,2,4,14,16,4,32,3,0,32768,1,3,6,2,True,59165,11.0717,300498.0
4096,32,4,2,4,18,16,16,32,2,0,32768,1,3,16,2,True,57860,13.5933,382552.0
4096,32,4,2,8,18,64,4,32,3,1,32768,0,3,16,2,True,156892,6.58803,225817.0
4096,32,4,2,8,20,32,2,128,4,1,32768,1,3,14,1,True,70060,8.2746,133508.0
4096,32,4,3,4,16,64,1,64,2,0,65536,1,1,4,1,True,52863,8.41038,215887.0
4096,32,4,3,4,18,64,4,128,1,1,32768,0,2,12,2,True,123615,5.65218,223936.0
4096,32,4,4,4,17,32,2,64,2,0,65536,1,4,9,2,True,60089,7.32944,410393.0
4096,32,4,5,4,14,16,8,64,4,1,131072,0,1,7,2,True,147892,10.1261,926608.0
4096,32,4,5,4,17,32,16,128,4,1,65536,0,4,6,1,True,178790,4.88748,206407.0
4096,32,4,5,8,11,16,4,32,4,0,16384,0,2,4,2,True,163713,2.84514,193247.0
4096,32,4,5,8,18,64,1,64,1,0,65536,0,1,5,1,True,111687,5.13386,211589.0
4096,64,8,1,8,19,32,4,32,3,0,65536,1,1,11,1,True,76589,18.7071,270447.0
4096,64,8,2,4,10,64,1,32,3,0,32768,0,4,5,1,True,177070,5.31468,130358.0
4096,64,8,3,4,10,32,4,128,4,0,16384,1,1,16,2,True,59664,5.84839,142599.0
4096,64,8,3,4,11,16,4,128,4,0,131072,0,3,5,1,True,172565,9.83235,465928.0
4096,64,8,3,4,17,16,2,64,2,1,65536,1,4,15,2,True,56214,10.1045,490873.0
4096,64,8,3,4,17,64,8,128,4,0,131072,0,3,13,2,True,167117,10.0629,770158.0
4096,64,8,3,4,19,64,16,32,3,0,131072,0,3,10,1,True,156057,9.56497,363863.0
4096,64,8,4,8,18,32,1,128,2,0,32768,0,2,8,2,True,140804,4.30477,242585.0
4096,64,8,5,4,15,16,2,64,4,1,65536,1,4,8,1,True,58028,6.46739,322317.0
4096,64,8,5,8,20,32,8,32,4,1,32768,1,4,4,2,True,63022,4.86274,225599.0
4096,128,16,2,4,10,64,8,64,1,1,32768,0,4,4,1,True,146100,6.33027,120591.0
4096,128,16,2,4,11,32,4,128,4,0,32768,0,2,11,2,True,159532,6.66305,225827.0
4096,128,16,2,4,15,32,8,64,4,1,32768,0,3,12,2,True,171141,6.51089,226993.0
4096,128,16,2,4,18,32,2,64,2,0,65536,1,3,9,2,True,64871,11.4137,413226.0
4096,128,16,2,8,14,32,16,64,3,0,32768,0,3,6,2,True,160107,8.64378,278562.0
4096,128,16,2,8,18,32,16,64,2,1,16384,1,4,9,1,True,69088,8.50262,98506.1
4096,128,16,3,8,16,32,1,128,4,1,131072,0,3,14,1,True,168955,9.19326,469363.0
4096,128,16,5,4,12,32,2,32,1,0,32768,1,3,7,1,True,55413,4.62557,130008.0
4096,36,4,1,4,11,32,8,32,2,0,65536,1,2,4,1,True,78076,18.6398,271276.0
4096,36,4,1,4,16,64,4,64,2,1,131072,0,3,13,2,True,148276,21.2483,902911.0
4096,36,4,3,8,15,16,4,64,1,0,65536,1,3,5,2,True,51628,10.9004,508554.0
4096,36,4,4,4,18,16,4,64,4,0,32768,0,2,15,2,True,161418,4.37461,295942.0
4096,36,4,4,8,15,64,16,128,4,0,16384,0,2,15,1,True,157191,3.44572,93918.7
4096,36,4,4,8,18,64,1,128,2,0,32768,1,3,8,2,True,57291,5.52902,222447.0
4096,36,4,4,8,20,16,2,128,2,1,131072,1,2,5,1,True,50781,11.9039,470227.0
4096,36,4,5,4,19,64,1,32,2,0,65536,1,1,8,2,True,49983,6.79334,412879.0
4096,36,4,5,8,16,64,8,128,1,0,32768,1,1,6,2,True,48392,5.53907,225177.0
4096,72,8,1,8,12,32,4,128,3,0,16384,0,1,10,1,True,148093,11.3282,89208.0
4096,72,8,1,8,14,64,8,64,4,1,32768,0,4,4,2,True,181366,11.6401,234919.0
4096,72,8,1,8,15,64,4,32,4,1,65536,1,1,12,1,True,73595,18.6258,227801.0
